AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,45.6,50.3,59.1,65.5,70.7,75.2,83.2,89.0,94.1,55.3,64.3,17.6,22.8,,,
Current_Liabilities,11.9,12.3,10.6,9.4,7.3,5.6,6.6,5.3,3.6,4.2,6.7,6.3,7.6,,,
Diluted_EPS,-0.875,-0.747,-0.594,-0.571,-0.571,-0.564,-0.539,-0.534,-0.531,-0.633,-0.655,-0.59,-0.7290000000000001,-0.726,-0.6709999999999999,-0.425
Goodwill_Intangibles,2.7,2.2,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.8,2.9,3.0,3.1,,,
Inventory,10.3,10.3,7.7,6.3,4.5,4.7,3.9,4.0,4.6,4.8,4.6,4.3,4.6,,,
LT_Debt,39.6,31.7,31.5,31.3,31.1,31.0,30.8,30.7,30.5,30.4,30.2,31.8,31.7,0.0,0.0,0.0
Revenue,10.4,8.2,8.4,7.7,7.6,5.9,5.7,5.3,3.5,3.7,4.9,4.0,3.3,3.3,2.4,2.2
Shares_Diluted,14.5575,14.5389,14.5093,14.4857,14.4589,14.4384,14.4439,14.422,11.4431,11.4068,11.4083,11.4055,11.0068,,,
Total_Assets,51.3,55.4,62.5,68.8,73.8,78.3,86.5,92.4,97.6,58.8,67.9,23.1,26.6,,,
Total_Liabilities,52.9,45.3,42.4,41.1,38.8,36.6,37.4,36.0,34.1,34.6,37.0,38.1,39.3,,,
