AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,157.6,207.3,260.5,288.4,317.3,295.8,259.7,219.6,145.6,113.1,129.2,95.6,99.1,119.1,191.5,184.0
Current_Liabilities,62.5,95.2,100.7,152.2,146.0,137.8,129.6,117.8,78.2,52.4,88.7,52.6,47.6,53.6,114.8,95.4
Diluted_EPS,-1.916,-0.583,-0.433,-0.149,0.427,0.931,0.874,1.044,-0.171,0.071,0.179,-0.298,-2.657,-0.29,0.046,0.142
Goodwill_Intangibles,6.8,33.8,33.8,33.8,9.4,9.4,9.4,9.6,9.6,42.4,43.2,44.1,44.9,117.9,118.7,117.3
Inventory,103.9,111.2,128.1,162.7,111.1,68.1,51.1,33.7,21.3,34.9,54.8,50.1,52.0,60.9,68.5,55.5
LT_Debt,35.1,27.5,54.0,14.0,10.3,10.3,10.7,11.5,12.5,26.5,14.1,20.3,20.6,20.6,16.0,20.0
Revenue,54.8,119.7,147.3,138.0,184.6,206.1,189.3,155.4,114.2,93.7,104.2,61.7,59.0,84.4,115.4,91.1
Shares_Diluted,31.405,31.251,31.199,30.968,32.508,32.642,33.116,32.401,29.909000000000002,30.584,29.756,29.728,29.678,29.573,29.92,30.433000000000003
Total_Assets,229.1,314.0,367.0,391.0,382.4,354.2,318.1,279.0,205.0,204.4,220.5,188.1,193.3,285.3,332.9,321.5
Total_Liabilities,124.3,150.0,186.3,198.5,185.5,171.7,164.9,155.6,115.9,111.4,129.9,103.7,98.4,111.6,150.3,132.6
