AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,38.0,65.3,73.0,55.4,73.3,78.6,95.1,86.3,78.9,48.2,41.1,66.3,92.3,59.0,219.4,1.4
Current_Liabilities,32.5,32.9,37.4,34.3,46.0,45.5,30.3,30.2,44.5,31.4,32.7,38.5,39.1,34.3,13.6,2.5
Diluted_EPS,-0.073,-0.503,-0.06,0.094,-0.049,-0.033,0.021,0.038,0.10099999999999999,-0.027000000000000003,-0.28300000000000003,-2.891,-0.343,-0.384,-0.826,-0.642
Goodwill_Intangibles,105.9,106.4,173.8,171.2,154.4,153.5,130.7,130.1,130.7,131.6,132.5,133.2,322.8,326.9,1.7,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,61.8,82.3,82.0,81.7,81.2,80.5,94.4,93.7,103.3,125.7,123.2,120.9,118.4,119.6,81.0,0.0
Revenue,31.2,35.0,38.6,43.4,49.2,50.9,46.8,52.7,60.5,44.2,43.1,49.2,51.3,48.0,69.3,19.4
Shares_Diluted,160.5318,153.63,134.4896,130.1673,115.6448,112.3341,125.1417,123.7857,105.9512,76.8847,76.4007,76.1453,72.4166,64.5257,40.099,10.1455
Total_Assets,154.5,183.1,259.1,240.0,241.9,245.7,232.2,222.6,215.4,185.5,179.0,204.5,421.3,392.1,226.6,238.2
Total_Liabilities,96.9,118.0,124.6,122.2,148.9,148.4,144.1,141.9,148.7,157.8,173.6,160.5,159.4,156.2,97.1,11.3
