AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,0.8,1.2,0.5,0.7,1.1,1.3,1.2,1.0
Current_Liabilities,32.3,24.2,22.4,22.0,26.5,13.8,39.3,14.0
Diluted_EPS,-5.148,-0.974,-0.88,12.462,-28.592,54.764,-290.288,125.769
Goodwill_Intangibles,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.5
Inventory,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.0,1.0,0.6,0.8,1.0,1.1,1.2,0.2
Shares_Diluted,1.6646,1.3699,1.0495,0.4263,0.4728,0.4428,0.0898,0.0267
Total_Assets,2.7,2.3,1.8,2.0,2.5,2.7,2.7,2.5
Total_Liabilities,33.7,24.9,23.1,22.7,27.2,14.6,40.0,14.7
