AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,350.8,370.7,298.5,273.3,282.9,278.1,288.5,273.8,260.8,263.4,274.5,262.4
Current_Liabilities,80.0,76.7,81.1,69.9,65.7,64.4,70.8,62.6,58.6,57.7,61.2,58.0
Diluted_EPS,-0.066,-0.231,0.004,0.126,-0.108,-0.33,-0.053,0.009,-0.155,-0.381,-0.036000000000000004,-0.008
Goodwill_Intangibles,117.8,81.1,82.0,82.7,54.1,54.4,54.7,55.3,56.3,57.3,58.3,59.5
Inventory,8.6,10.4,10.2,10.5,8.6,6.0,4.6,4.3,5.2,6.0,4.4,3.7
LT_Debt,258.3,234.1,124.4,122.5,120.7,118.9,117.2,115.5,113.8,112.1,110.5,108.9
Revenue,56.2,48.7,56.6,53.8,47.3,40.7,49.7,50.8,44.8,35.3,48.9,47.8
Shares_Diluted,34.485,33.087,32.572,33.019,32.152,31.738,31.582,31.944,31.241999999999997,30.8,30.581,30.23
Total_Assets,498.1,477.9,406.8,382.2,363.0,358.5,370.5,354.3,341.6,345.3,352.1,340.1
Total_Liabilities,356.2,330.8,225.8,210.5,202.4,200.4,206.6,195.8,189.1,187.9,189.2,182.8
