AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,14.8,18.4,22.3,19.4,22.7,17.7,22.3,21.5,23.4,2.3,11.3,10.3,10.2,7.6,8.7,11.0,11.5,10.1
Current_Liabilities,4.4,4.0,2.6,2.3,2.1,2.1,2.2,1.2,0.6,0.7,14.0,12.8,16.9,14.5,13.4,14.4,14.7,14.7
Diluted_EPS,-2.31,-4.221,-1.456,-2.726,-5.34,-62.861,-5.86,-2.129,-10.02,-37.687,-4.822,-0.331,-2.384,-4.189,-0.122,-2.689,-4.35,-83.523
Goodwill_Intangibles,0.3,0.4,7.8,8.3,8.6,8.5,47.3,2.2,2.4,1.8,15.7,16.2,16.8,17.3,17.9,18.4,19.0,19.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,,,,,,,,,,8.5,8.3,9.6,9.1,9.1,11.0,10.7,10.3
Shares_Diluted,2.0783,2.0852,1.7872,1.0538,0.8471,0.6698,0.4629,0.4267,0.3244,0.1163,0.1172,5.7975,0.7938,0.6293,0.5378,0.5068,0.4519,0.2379
Total_Assets,15.9,19.6,30.9,28.6,32.2,26.7,69.8,23.7,25.8,4.1,28.0,27.5,27.1,25.3,26.7,29.5,30.5,29.6
Total_Liabilities,5.4,4.9,8.0,6.6,7.7,4.4,14.4,4.9,6.8,0.7,14.8,14.6,16.9,14.7,13.4,18.6,19.3,18.9
