AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.5,0.5,0.6,0.7,0.9,0.8,1.0,1.4,0.8,1.1,2.7,0.4,0.8,0.9,0.4,0.6
Current_Liabilities,3.2,3.1,6.7,9.6,2.7,3.4,3.4,7.0,3.0,2.6,2.8,3.3,2.5,2.5,1.7,1.3
Diluted_EPS,-0.003,-0.015,0.012,-0.043,-0.015,-0.052,0.0,0.008,-0.013,-0.016,-0.031,-0.05,-0.038,-0.038,-0.033,-0.04
Goodwill_Intangibles,2.1,2.3,2.5,2.7,2.9,3.0,3.2,3.4,3.5,3.6,3.6,3.5,3.2,3.0,,
Inventory,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.5,0.5,0.5,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Revenue,1.0,0.9,0.9,0.7,0.7,0.6,0.7,0.7,0.6,0.8,0.5,0.5,0.5,0.4,0.4,0.3
Shares_Diluted,90.5111,90.5111,253.5237,86.5652,83.8054,82.0723,166.894,742.8626,81.2578,78.5816,67.1408,34.5879,45.418,43.9898,42.7369,42.0316
Total_Assets,2.6,2.8,3.1,3.4,3.8,3.9,4.3,5.0,4.6,5.0,6.6,3.9,4.0,3.9,0.4,0.6
Total_Liabilities,3.7,3.6,7.2,10.6,3.8,4.5,4.5,8.2,3.2,2.9,3.2,3.3,2.6,2.5,1.7,1.3
