AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,317.0,350.5,385.4,377.4,383.7,353.9,374.5,379.1,392.1,376.7,355.9,356.8,368.0,376.6,397.4,409.1
Current_Liabilities,227.6,233.2,247.3,230.4,244.9,221.9,230.4,233.3,278.0,296.6,218.7,202.2,193.9,190.9,198.2,199.6
Diluted_EPS,-0.616,-0.69,0.055,-0.65,-0.306,-0.407,-0.149,-0.211,-0.483,0.022,-0.555,-0.239,-0.377,-0.41700000000000004,-0.038,-0.362
Goodwill_Intangibles,362.8,378.6,382.2,398.1,441.2,435.8,430.2,429.4,401.1,399.1,399.9,396.4,403.1,410.6,407.8,419.5
Inventory,138.8,147.4,144.3,151.3,144.5,132.4,115.5,145.5,148.3,118.5,120.5,122.5,123.7,130.4,128.1,141.8
LT_Debt,372.2,371.7,368.8,372.4,367.7,352.1,302.6,302.2,229.5,190.9,245.9,249.4,260.5,257.0,253.5,250.4
Revenue,189.0,201.0,226.2,224.2,225.9,196.2,224.0,211.9,196.3,218.4,232.9,235.8,235.9,223.4,244.6,244.6
Shares_Diluted,35.634,35.046,35.022,35.013,34.969,34.495,34.425,34.419,34.437,33.853,33.663000000000004,33.66,33.749,33.304,33.184,33.232
Total_Assets,812.6,867.3,909.5,922.1,973.8,936.3,946.0,943.9,886.1,869.0,852.1,847.4,867.6,905.1,885.9,962.9
Total_Liabilities,665.0,678.0,691.0,682.4,693.0,653.6,612.1,613.4,584.0,564.5,543.6,531.9,535.7,554.6,526.7,592.9
