AAII_QTR_DATA,12/31/2022,10/08/2022,07/16/2022,04/23/2022,01/01/2022,10/09/2021,07/17/2021,04/24/2021,01/02/2021,10/03/2020,07/11/2020,04/18/2020,12/28/2019,10/05/2019,07/13/2019,04/20/2019,12/29/2018,10/06/2018
Current_Assets,1066.4,1146.5,1121.6,1031.9,957.2,1007.2,992.9,1039.0,1014.7,1095.5,1058.7,1048.3,996.7,1048.5,998.5,1052.8,1001.1,1028.8
Current_Liabilities,705.0,702.6,704.3,661.6,655.8,702.0,648.5,629.0,689.6,694.6,677.4,679.4,565.1,611.0,567.8,555.1,476.5,518.1
Diluted_EPS,0.017,0.262,0.14,0.527,0.615,0.424,0.468,0.542,0.338,0.558,1.225,0.429,0.149,-0.009,-0.188,0.206,-0.391,0.486
Goodwill_Intangibles,288.5,289.6,290.5,290.4,292.0,293.2,294.4,295.6,297.2,300.1,308.4,309.7,311.5,309.4,310.2,323.1,307.6,308.9
Inventory,571.1,623.5,591.6,556.3,522.3,550.2,538.5,602.6,541.8,586.4,552.4,516.5,537.2,594.7,572.7,595.7,553.8,592.2
LT_Debt,496.8,512.7,473.9,444.3,399.4,398.5,445.6,522.1,481.3,540.9,552.2,591.1,682.2,686.1,684.5,753.1,679.8,694.9
Revenue,2309.0,2296.5,2273.9,2763.7,2093.4,2073.3,2106.6,2657.8,2247.1,2060.8,5040.6,2856.5,1998.0,1999.8,1995.9,2542.4,1896.8,1886.7
Shares_Diluted,37.333,35.775,36.155,36.0885,35.531,35.198,35.242,35.204,34.873,34.847,34.93,34.981,35.41,35.411,35.402,35.3565,35.094,35.113
Total_Assets,2306.6,2341.5,2322.3,2264.2,2206.8,2242.7,2209.1,2275.6,2277.4,2321.6,2296.5,2314.2,2275.6,2334.5,2292.0,2359.5,1971.9,2054.0
Total_Liabilities,1540.5,1561.1,1528.6,1468.9,1423.9,1477.1,1453.0,1525.0,1542.3,1598.1,1587.3,1628.5,1588.1,1645.3,1604.3,1665.7,1256.0,1317.7
