AAII_QTR_DATA,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016,12/31/2015
Current_Assets,10044.5,9495.7,9311.4,9557.0,7347.3,6080.2,5419.0,7149.4
Current_Liabilities,9664.7,8729.7,9228.1,9333.8,7951.8,7526.2,6656.6,6160.0
Diluted_EPS,1.732,1.181,1.378,1.166,1.029,0.38,0.112,0.064
Goodwill_Intangibles,7258.9,7253.2,7417.3,7599.8,6228.6,6188.9,5127.7,5059.0
Inventory,2120.3,1067.2,1266.3,879.9,884.3,741.0,907.4,667.9
LT_Debt,6694.3,7119.6,5992.3,6241.0,4967.9,5102.4,5909.8,6768.0
Revenue,4868.3,5159.7,4719.3,4357.4,3357.5,3030.7,1842.7,2674.6
Shares_Diluted,491.2016,491.2016,491.2016,491.2016,491.2016,491.2016,491.2016,491.8
Total_Assets,29981.8,30173.3,28749.2,28900.4,23406.6,21597.8,20856.8,20867.9
Total_Liabilities,19839.5,20534.0,19613.3,20100.3,15757.9,15181.8,14570.2,14439.4
