AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,678.5,650.9,627.3,610.0,621.2,614.2,726.9,759.2,701.4,461.9,404.3,419.5,462.1,439.6,474.0,448.9
Current_Liabilities,425.2,425.1,415.8,387.2,396.3,406.8,497.5,557.4,544.3,352.2,344.3,358.1,374.1,344.6,357.5,357.3
Diluted_EPS,0.559,0.754,0.722,0.516,0.342,0.512,0.162,0.574,0.522,0.308,0.782,0.064,0.114,-0.10800000000000001,0.455,0.37
Goodwill_Intangibles,16.8,15.8,13.8,10.1,8.8,15.6,15.4,21.4,19.6,17.5,20.0,20.2,22.2,16.9,21.0,23.5
Inventory,4.8,9.2,8.0,7.3,7.0,8.4,8.4,8.2,7.5,8.3,8.3,8.5,7.6,8.8,7.8,8.9
LT_Debt,388.4,392.1,396.0,393.4,396.2,399.0,401.6,400.6,393.2,390.7,357.6,355.0,28.3,31.8,25.7,27.0
Revenue,328.1,333.4,310.3,255.9,265.5,263.5,238.2,221.6,223.4,291.0,322.8,186.4,268.8,182.4,272.5,188.4
Shares_Diluted,87.857,87.575,84.304,84.264,85.452,85.686,83.685,84.125,83.859,85.1,88.611,89.855,91.1,78.04,90.644,90.76
Total_Assets,1279.1,1245.3,1204.1,1166.6,1165.9,1177.1,1297.3,1354.3,1295.1,1057.6,992.2,1022.1,742.9,703.2,700.3,665.3
Total_Liabilities,838.2,839.5,829.4,793.9,805.0,819.8,913.3,972.0,949.7,755.6,716.9,729.1,417.6,390.1,384.1,386.0
