AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,58.7,55.2,0.0,0.0,0.0,0.0,0.0,0.1
Current_Liabilities,8.4,4.8,2.2,1.5,0.9,0.5,0.3,0.0
Diluted_EPS,-0.029,-0.181,0.072,-0.004,-0.029,-0.028,-0.055,-0.036
Goodwill_Intangibles,16.4,16.2,,,,,,
Inventory,,0.1,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,17.8,87.1,,,,,,
Shares_Diluted,43.8567,39.8603,6.05,6.05,6.05,6.05,6.05,6.05
Total_Assets,75.6,72.1,48.2,47.3,46.8,46.5,46.5,46.6
Total_Liabilities,9.0,5.3,3.3,3.1,2.5,2.0,1.8,1.6
