AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,8.4,13.5,22.9,26.9,28.5,40.6,47.9,18.7,18.7,20.7,22.9,21.8,22.6,25.5,20.8,15.4,11.2,6.9,4.1
Current_Liabilities,31.6,29.6,20.9,19.5,10.4,11.0,12.9,15.3,13.7,14.7,19.0,20.9,18.6,24.1,18.3,17.3,11.8,7.8,36.4
Diluted_EPS,-0.042,-0.07,-0.005,-0.015,-0.036,-0.014,-0.019,-0.003,-0.008,0.011,-0.0069999999999999,0.011,0.011,-0.009,-0.0069999999999999,-0.054,-0.034,0.1939999999999999,-0.001
Goodwill_Intangibles,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.2,,,,,,,0.0,0.0,0.0,0.0,
Inventory,3.0,3.8,4.4,4.8,5.3,6.0,6.8,4.3,3.1,4.5,5.0,4.8,6.2,4.4,3.5,2.9,1.7,1.1,0.9
LT_Debt,0.0,0.0,0.0,0.0,7.4,4.9,2.4,0.0,1.1,1.1,1.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3.2,4.2,5.3,6.2,7.1,9.9,11.2,9.2,14.3,19.5,21.9,25.4,31.6,38.9,35.5,29.1,26.0,30.9,12.9
Shares_Diluted,262.8328,262.8328,278.3155,260.6928,192.1121,187.5673,184.4353,167.4685,177.7222,203.2274,140.2028,219.5812,211.3965,132.5005,123.8699,110.6397,77.6036,155.1974,66.5613
Total_Assets,24.5,33.3,43.9,43.2,45.7,47.8,50.3,22.3,21.5,23.0,25.8,24.6,23.9,27.0,22.6,16.0,16.2,11.7,8.4
Total_Liabilities,32.0,30.0,21.9,20.3,22.5,20.6,20.4,16.2,14.8,15.8,20.2,21.3,19.3,24.7,19.1,17.3,11.8,7.8,36.4
