AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019
Current_Assets,3380.6,3247.9,2884.5,2767.5,2668.1,2408.9,2135.9,2395.2,2862.3,2747.3,2270.5,2269.8,1672.2,1798.4
Current_Liabilities,2483.3,3112.4,2683.2,2936.2,2619.4,2156.4,1967.5,2015.7,2192.5,1866.0,1510.7,2464.7,1884.1,1938.8
Diluted_EPS,4.545,1.759,2.938,1.462,2.555,1.572,2.463,2.874,2.96,2.219,1.446,-2.58,1.317,1.493
Goodwill_Intangibles,741.3,735.4,515.2,505.4,494.9,480.3,466.1,464.2,465.1,460.8,466.6,472.6,610.1,607.0
Inventory,2290.1,2474.8,2178.0,2001.5,1691.3,1745.3,1340.6,1276.9,1087.3,1066.5,916.2,1116.5,1166.3,1252.3
LT_Debt,2883.0,2405.6,2264.8,2060.8,2054.9,2176.6,2203.1,2162.9,2590.7,2695.5,2744.3,1942.4,1836.8,1807.9
Revenue,3076.3,2709.3,2438.5,1809.3,2347.5,1588.0,1903.8,1808.6,1815.1,1674.7,1233.3,1229.8,1615.9,1643.6
Shares_Diluted,80.3726,80.2534,80.505,82.701,81.9544,81.1685,86.3296,84.9671,89.2829,89.6076,87.3497,87.6002,89.8907,90.8292
Total_Assets,6464.6,6151.0,5379.3,5210.7,5030.9,4572.6,4253.2,4429.6,4885.9,4723.8,4240.0,4236.8,3767.1,3804.7
Total_Liabilities,5929.7,5984.9,5373.8,5425.6,5166.5,4802.2,4673.9,4683.9,5364.6,5174.4,4910.1,5034.5,4360.9,4367.5
