AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
Current_Assets,26.2,7.6,4.3,3.2,50.6,52.5,54.2,50.7,55.7,64.9,74.6
Current_Liabilities,2.2,4.1,0.5,0.5,56.9,53.6,47.0,43.7,48.9,59.4,70.1
Diluted_EPS,-0.004,-0.036,-0.111,-0.26,-1.016,-2.463,-0.167,-1.584,0.106,0.124,-0.239
Goodwill_Intangibles,14.7,12.3,4.7,,,,,,,,0.0
Inventory,,,,,0.4,0.5,0.4,0.4,0.5,0.8,0.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,9.4,4.5,2.3,,0.0,43.7,13.1,9.4,12.3,10.3,13.8
Shares_Diluted,130.4998,91.3532,44.8378,15.8945,7.3855,5.8416,5.5428,4.8441,2.3851,2.3877,2.2808
Total_Assets,101.2,81.1,19.1,7.1,52.8,54.2,56.5,53.4,58.7,68.2,78.1
Total_Liabilities,2.2,4.1,0.5,0.5,57.7,53.6,47.0,43.7,48.9,59.4,70.1
