AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3152.7,2841.3,2546.2,2414.5,2239.7,2224.9,1819.0,1895.4,1825.5,,,
Current_Liabilities,2651.5,2454.6,2277.6,2211.5,2102.8,2012.6,2107.1,1982.8,1900.3,,,
Diluted_EPS,0.163,0.208,0.205,0.147,-0.026,0.013,0.021,0.087,0.064,-0.016,0.126,0.012
Goodwill_Intangibles,2483.6,2521.5,2568.6,2541.3,2549.7,2558.6,2656.2,2662.1,2684.0,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4206.2,4212.7,4226.2,4233.2,4240.0,4336.8,5608.1,5610.2,5615.5,0.0,0.0,0.0
Revenue,1575.5,1378.4,1364.3,1233.8,1010.9,1072.5,1046.9,1023.9,996.5,963.7,978.6,907.4
Shares_Diluted,359.272,357.662,357.259,354.83,348.584,322.424,328.575,306.8748,399.7642,,,
Total_Assets,6749.1,6468.0,6293.8,6041.5,5906.5,5814.8,5556.2,5589.5,5538.3,,,
Total_Liabilities,7291.9,7108.1,7040.4,6992.5,6974.6,6894.7,8254.4,8193.4,8125.1,,,
