AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,7.1,7.0,7.9,7.6,7.0,6.9,6.9,4.2,4.2,3.9,3.8,4.3,5.0,5.0,5.7,5.5
Current_Liabilities,2.3,1.7,2.4,2.3,2.6,2.6,3.0,2.0,2.0,1.9,1.8,2.2,2.4,1.4,1.1,1.3
Diluted_EPS,-0.009,-0.005,0.002,0.011,0.002,0.007,0.011,0.007,0.002,-0.001,-0.003,-0.01,-0.013999999999999999,-0.03,0.003,0.001
Goodwill_Intangibles,3.1,3.1,3.2,3.3,3.3,3.4,3.5,3.7,3.7,3.8,3.8,4.0,4.0,3.8,3.9,4.0
Inventory,5.0,4.7,4.6,4.2,3.1,2.8,2.7,1.7,1.7,1.6,1.6,1.8,2.1,1.9,2.1,2.5
LT_Debt,0.0,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6
Revenue,2.2,2.6,3.8,3.4,3.3,4.4,4.8,3.4,2.8,2.4,2.4,3.0,2.7,2.8,3.4,2.8
Shares_Diluted,64.7413,64.6638,65.0352,65.2972,64.7077,63.3996,64.1026,,63.3133,62.8814,63.3198,63.4804,63.1593,61.803999999999995,61.804,61.804
Total_Assets,11.1,11.1,12.1,11.9,11.4,11.4,11.6,9.2,9.2,9.0,9.1,9.8,10.7,9.5,11.1,11.1
Total_Liabilities,2.4,1.8,2.6,2.6,3.0,3.1,3.8,2.7,2.7,2.7,2.7,3.3,3.6,1.9,1.7,1.9
