AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,31.5,34.7,29.7,37.6,36.8,35.6,36.4,34.9
Current_Liabilities,19.2,22.4,24.6,26.2,28.1,29.6,26.5,26.9
Diluted_EPS,-0.281,-0.22,-0.184,-0.069,-0.193,-0.008,-0.145,-0.268
Goodwill_Intangibles,89.7,90.7,90.9,91.4,91.7,92.0,92.8,93.9
Inventory,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.4
LT_Debt,10.0,8.0,0.0,7.0,6.0,8.0,6.0,5.0
Revenue,30.0,32.5,33.7,37.2,35.3,37.5,38.3,34.1
Shares_Diluted,15.4211,15.2256,15.1487,15.0701,14.9921,14.9043,14.7371,14.4309
Total_Assets,131.0,136.2,131.2,140.1,141.2,140.8,142.5,143.4
Total_Liabilities,32.9,34.5,28.4,37.4,38.9,42.9,45.5,45.6
