AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,109.5,100.8,113.2,125.7,160.7,192.5,205.8,230.7,242.3,263.5,281.7,277.0,131.0,82.4,88.6,97.2,102.4,124.9,147.9
Current_Liabilities,79.4,55.8,41.5,46.2,44.0,21.0,17.6,16.3,9.1,15.1,23.0,27.0,32.3,36.0,31.8,33.6,31.4,38.4,47.0
Diluted_EPS,-0.482,-0.441,-0.335,-1.075,-0.449,-0.38,-0.376,-0.335,-0.23,-0.193,-0.201,0.441,-0.021,-0.073,-0.237,-0.23,-0.349,-1.723,-0.4270000000000001
Goodwill_Intangibles,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,19.1,19.3,19.5,19.7,19.9,20.1,87.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.6,2.3,2.6,4.3,4.8,6.0
LT_Debt,93.1,91.6,109.9,108.1,116.5,142.4,142.1,141.8,141.5,128.2,126.5,124.9,123.3,121.7,120.1,118.6,117.2,115.7,114.4
Revenue,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.1,12.2,11.0,14.2,17.6,16.4,20.9,19.8
Shares_Diluted,63.886,62.299,60.201,59.037,58.824,58.622,58.585,58.488,58.443,58.366,58.213,69.942,41.057,37.466,37.436,37.356,37.354,37.07,36.904
Total_Assets,140.7,132.8,145.8,157.9,221.1,247.3,264.1,282.6,292.9,311.6,327.6,341.4,207.7,151.4,155.9,165.7,173.6,190.3,269.0
Total_Liabilities,178.9,153.9,158.2,161.3,165.9,169.0,165.1,163.7,156.4,149.4,156.4,159.3,175.7,180.6,182.9,183.5,183.2,187.5,203.3
