AAII_QTR_DATA,05/01/2022,01/30/2022,10/31/2021,08/01/2021,05/02/2021,01/31/2021,11/01/2020,08/02/2020,05/03/2020,02/02/2020,11/03/2019,08/04/2019,05/05/2019,02/03/2019,10/28/2018,07/29/2018
Current_Assets,214.1,227.7,218.3,247.1,240.6,223.7,237.8,223.4,204.3,222.0,227.2,224.0,224.2,234.9,227.8,217.4
Current_Liabilities,67.0,56.9,41.8,64.9,63.6,54.1,74.8,71.0,57.5,50.1,62.0,59.4,60.2,64.4,65.8,59.8
Diluted_EPS,0.263,-0.334,-0.104,1.407,0.784,0.72,0.841,-2.454,-2.945,0.5870000000000001,0.33,0.35,0.168,1.2429999999999999,0.7909999999999999,0.736
Goodwill_Intangibles,49.9,24.3,24.9,25.5,26.1,26.7,27.3,27.9,28.5,73.4,74.0,74.6,75.2,75.8,76.4,
Inventory,107.7,75.0,77.9,103.6,81.5,70.2,64.1,67.7,82.1,92.8,103.6,113.6,110.8,105.2,100.7,98.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.3,26.7,28.2,29.6,31.6,33.0
Revenue,147.3,134.8,133.4,325.4,162.9,155.3,149.7,235.1,104.6,164.9,158.2,152.2,135.5,200.5,171.5,168.7
Shares_Diluted,11.949,11.861,11.863,11.94,11.972,11.834,11.939,11.8255,11.8175,11.889,11.816,11.81,11.805,11.798,11.777999999999999,11.784
Total_Assets,387.1,374.6,367.4,368.0,367.3,352.3,369.3,357.7,339.5,393.7,402.4,400.6,401.9,369.7,360.3,350.1
Total_Liabilities,124.8,113.4,100.0,97.6,102.8,94.8,118.1,115.2,101.4,119.6,133.2,133.5,137.3,106.5,109.9,107.5
