AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,24.9,27.3,40.9,42.0,13.4,2.2,2.5,1.8,1.8,1.0,0.5,0.1,0.0,0.1,0.1,0.1,0.2,1.1,0.2
Current_Liabilities,6.9,6.9,0.5,0.1,0.1,0.1,0.5,0.6,0.9,1.1,0.7,0.6,0.8,0.8,0.9,0.9,1.1,0.9,0.7
Diluted_EPS,-0.077,-1.052,-0.077,-0.034,-0.234,0.255,-1.589,-1.203,-2.819,-0.657,-0.497,-1.186,-0.003,-0.013,-0.042,-0.143,-0.047,-0.069,-0.363
Goodwill_Intangibles,0.9,0.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
Inventory,3.7,3.3,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LT_Debt,0.0,0.0,0.0,0.0,0.0,1.9,3.2,2.1,2.1,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.3
Revenue,4.9,3.9,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,22.0363,22.3543,18.8856,15.8495,5.2729,2.6121,2.5426,2.3926,2.194,1.6499,1.4044,0.7653,37.5901,30.4702,8.2688,4.9736,4.3047,4.9036,2.5009
Total_Assets,27.0,29.2,40.9,42.0,13.4,2.2,2.5,1.8,1.9,1.0,0.6,0.1,0.1,0.1,0.1,0.1,1.2,1.1,1.1
Total_Liabilities,7.6,7.6,0.5,0.1,0.1,2.0,3.7,2.7,2.9,2.0,1.1,0.7,0.8,0.8,0.9,0.9,1.5,1.2,1.1
