AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,52.3,46.0,31.7,33.4,24.0,12.1,8.3,9.6
Current_Liabilities,37.6,33.2,6.6,6.7,3.5,4.4,3.4,1.6
Diluted_EPS,-3.082,-2.954,-0.714,4.015,-4.145,-8.956,-34.665,-5.345
Goodwill_Intangibles,30.9,29.4,8.3,8.3,0.5,,,0.0
Inventory,1.8,1.8,1.2,1.1,0.2,1.2,0.9,0.4
LT_Debt,3.4,5.7,0.7,0.7,0.0,0.1,0.0,0.0
Revenue,56.9,35.0,7.7,2.4,0.5,0.1,0.1,0.1
Shares_Diluted,1.6441,1.6073,1.5866,1.9745,0.7844,0.4018,0.357,0.3375
Total_Assets,97.7,94.3,59.7,63.6,32.3,17.9,13.3,9.7
Total_Liabilities,58.5,49.2,10.5,11.9,9.4,7.7,6.6,3.2
