AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,39.7,39.3,52.8,52.9,56.1,55.8,77.1,31.7,34.2,33.8,33.3,32.9,33.1,28.9,31.8,29.8,29.0,27.4,27.5
Current_Liabilities,0.8,0.6,5.1,3.4,4.5,4.4,3.0,3.3,6.3,3.4,3.7,4.0,4.7,4.1,4.9,4.2,4.1,2.8,3.2
Diluted_EPS,0.029,-0.56,-0.273,-0.337,0.032,2.744,5.967,-0.003,0.005,-0.019,0.06,0.049,0.036,0.096,0.912,0.189,0.1169999999999999,0.053,0.098
Goodwill_Intangibles,0.1,0.1,0.2,0.2,0.2,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.8,0.4,0.4,0.5,0.5,0.5
Inventory,0.2,0.3,7.6,6.4,5.9,0.3,5.3,5.5,5.3,5.3,5.4,6.0,6.0,6.0,6.5,5.8,5.2,4.5,4.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.4,1.7,8.8,7.4,0.4,1.4,7.5,6.9,6.5,7.4,8.1,7.1,8.6,8.8,8.6,7.8,6.6,6.4,6.3
Shares_Diluted,5.3529,5.3384,5.346,5.3342,5.324,5.3341,5.3258,5.2722,5.3506,5.2154,10.5022,5.2452,5.0979,10.0248,4.9658,4.9724,4.9596,4.9868,4.8895
Total_Assets,40.1,39.8,57.9,57.4,60.2,60.3,80.9,43.4,46.5,43.5,43.1,42.7,43.1,39.2,38.7,33.3,32.1,30.1,30.2
Total_Liabilities,1.4,1.3,5.7,4.1,5.1,5.6,9.2,3.5,6.6,3.7,3.7,4.0,4.7,4.3,4.9,4.2,4.1,2.8,3.2
