AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Current_Assets,102.2,142.3,185.5,198.1,230.7,296.4,252.5,310.8
Current_Liabilities,747.9,121.3,121.8,125.2,112.7,173.9,173.2,184.9
Diluted_EPS,-0.387,-0.495,-0.435,-0.503,-0.556,-0.613,-0.636,-1.023
Goodwill_Intangibles,119.4,120.8,122.1,123.4,124.8,126.1,127.5,128.8
Inventory,11.4,13.2,14.5,13.7,17.3,25.0,22.2,30.7
LT_Debt,0.0,621.4,614.0,606.7,599.5,583.1,564.3,545.8
Revenue,30.7,32.1,34.2,36.0,37.9,36.8,38.1,43.3
Shares_Diluted,144.625,144.036,138.205,127.981,121.217,108.481,104.246,96.769
Total_Assets,346.8,392.9,451.5,472.8,508.0,572.2,548.8,605.6
Total_Liabilities,764.7,760.6,754.8,751.7,733.5,779.2,769.9,764.3
