AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,249.5,161.4,173.2,176.2,186.8,189.7,172.6,167.3,174.0,164.0,172.4,149.3
Current_Liabilities,265.5,48.7,55.8,54.9,58.9,58.2,75.9,78.6,97.9,96.5,114.0,115.6
Diluted_EPS,-0.282,-0.153,-0.876,-0.138,-0.221,-0.053,-0.513,-2.148,-2.378,-0.127,-2.037,-0.084
Goodwill_Intangibles,83.1,164.0,166.6,218.8,242.5,250.5,254.8,290.2,431.7,574.4,591.2,674.1
Inventory,1.0,17.0,17.9,21.7,20.3,20.5,21.3,27.2,27.9,27.8,24.4,25.6
LT_Debt,0.0,219.8,219.5,219.3,268.5,268.3,268.0,267.7,267.5,267.2,266.9,310.2
Revenue,11.5,0.9,34.5,57.2,0.2,0.2,59.9,65.5,57.5,57.1,65.7,66.3
Shares_Diluted,62.7674,62.7452,62.6725,62.7859,58.8635,58.7122,51.9562,52.4765,52.5189,52.5189,52.5189,42.8621
Total_Assets,335.0,355.2,370.9,427.2,462.7,475.1,463.3,494.2,643.8,776.1,795.6,855.5
Total_Liabilities,266.6,270.0,277.1,276.6,331.8,331.4,348.5,352.5,385.9,394.9,411.8,440.0
