AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1575.0,1546.0,1591.0,1570.0,1573.0,1638.0,1579.0,1569.0,1445.0,1642.0,1545.0,1531.0,1510.0,1482.0,1328.0
Current_Liabilities,948.0,1069.0,1097.0,1099.0,1173.0,1113.0,1137.0,1244.0,1175.0,1166.0,1099.0,1083.0,1106.0,1129.0,1123.0
Diluted_EPS,-0.023,-0.791,0.059,0.477,-0.697,-0.06,0.359,0.108,-7.226,-0.495,-0.27,-5.7029999999999985,-0.11699999999999999,0.081,2.406
Goodwill_Intangibles,3554.0,3634.0,3715.0,3793.0,3875.0,3958.0,4034.0,4114.0,4196.0,4916.0,4994.0,5083.0,5830.0,5913.0,5998.0
Inventory,49.0,49.0,51.0,50.0,51.0,53.0,54.0,56.0,56.0,61.0,63.0,71.0,66.0,68.0,81.0
LT_Debt,2827.0,2820.0,2832.0,2818.0,2811.0,2902.0,2895.0,2896.0,2889.0,2884.0,3098.0,3111.0,3116.0,3122.0,3128.0
Revenue,716.0,713.0,760.0,732.0,738.0,743.0,755.0,721.0,682.0,715.0,723.0,717.0,709.0,738.0,735.0
Shares_Diluted,85.6,84.7,84.8,88.0,84.6,83.8,83.5,83.3,93.0,109.0,111.1,111.0,110.8,111.2,111.4
Total_Assets,5824.0,5887.0,5985.0,6034.0,6110.0,6230.0,6231.0,6268.0,6211.0,7161.0,6950.0,6991.0,7707.0,7759.0,7679.0
Total_Liabilities,5261.0,5377.0,5463.0,5571.0,5684.0,5841.0,5867.0,5929.0,5880.0,5922.0,5650.0,5521.0,5572.0,5627.0,5628.0
