AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,317.9,287.2,300.7,240.0,202.7,,,
Current_Liabilities,263.7,255.0,276.7,271.5,249.8,,,
Diluted_EPS,0.541,0.129,0.735,0.162,0.414,0.164,0.264,0.015
Goodwill_Intangibles,61.2,61.4,61.5,61.6,61.8,,,
Inventory,6.9,6.2,6.7,6.4,6.8,,,
LT_Debt,361.3,371.4,376.4,136.9,138.7,0.0,0.0,0.0
Revenue,286.3,275.3,293.8,276.8,538.2,281.2,271.2,536.5
Shares_Diluted,38.0674,35.2109,35.2109,35.2109,35.2109,,,
Total_Assets,704.1,684.4,705.0,645.1,613.6,,,
Total_Liabilities,702.4,703.4,731.3,488.8,463.5,,,
