AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,23.4,26.4,25.5,27.5,35.5,70.2,35.5,36.0
Current_Liabilities,5.6,11.1,11.1,23.6,21.5,77.7,62.0,52.3
Diluted_EPS,-0.3,-0.277,-2.268,0.389,-2.341,-67.922,-18.005,-11.754
Goodwill_Intangibles,,0.0,0.0,0.0,10.5,10.5,79.0,100.8
Inventory,,,,,,,2.2,1.6
LT_Debt,0.0,0.0,0.0,2.3,0.0,0.0,0.0,103.9
Revenue,4.1,4.3,4.7,3.7,4.1,20.0,4.1,5.0
Shares_Diluted,33.3319,31.4767,11.263,21.4447,5.9293,2.376,2.0726,1.3533
Total_Assets,23.4,31.9,31.1,33.6,52.6,117.9,124.5,146.3
Total_Liabilities,12.8,13.4,13.6,35.5,63.9,117.0,64.4,161.5
