AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,8.4,18.4,23.5,32.1,35.2,45.3,0.3,0.4,0.5
Current_Liabilities,13.6,13.5,9.3,6.1,3.6,4.7,0.2,0.1,0.1
Diluted_EPS,-0.393,-0.371,-0.481,-0.421,-0.413,-1.686,-0.032,-0.022,-0.014
Goodwill_Intangibles,3.8,3.9,4.1,4.4,4.5,5.1,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9.0,10.3,11.7,12.9,9.3,9.5,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,23.8266,23.6315,23.6932,23.593,23.4132,23.6027,7.5575,7.5575,10.3886
Total_Assets,12.8,22.9,28.2,37.1,40.3,51.0,57.8,57.9,58.0
Total_Liabilities,22.6,23.8,21.0,19.0,12.9,14.2,2.3,2.1,2.1
