AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,1218.7,1458.2,1635.4,1689.1,1872.7,1540.8,1662.3,1179.1,1426.5,1649.4,1298.2,,,,
Current_Liabilities,956.4,964.9,869.8,753.8,729.9,513.3,472.3,451.0,510.0,625.7,541.8,,,,
Diluted_EPS,-3.004,-0.51,0.066,-2.324,-1.123,-0.792,-1.641,-1.053,5.341,-5.6160000000000005,3.389,-2.333,-2.537,-0.4970000000000001,2.289
Goodwill_Intangibles,728.1,741.1,746.0,750.2,764.3,265.7,282.8,285.7,288.5,302.8,393.5,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1669.2,1584.1,1606.8,1621.2,1650.6,657.0,649.4,26.8,28.1,30.0,31.2,0.0,0.0,0.0,0.0
Revenue,453.5,460.1,516.4,294.5,260.6,214.3,168.8,170.5,9.0,181.9,394.1,178.0,216.5,250.0,582.4
Shares_Diluted,34.33,34.32,34.436,34.095,34.059,34.06,34.021,33.991,24.092,23.992,23.992,,,,
Total_Assets,5522.2,5580.4,5523.1,5337.9,5289.9,4104.2,4121.8,3586.2,3733.5,3827.2,3580.0,,,,
Total_Liabilities,3558.9,3473.6,3411.3,3255.1,3121.4,1498.7,1437.7,814.3,877.6,1028.3,974.1,,,,
