AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2.4,4.1,3.5,7.4,13.7,16.5,16.8,13.4,12.9,12.6,11.7,13.6,10.7,11.1,9.9,5.6,4.8,5.0
Current_Liabilities,7.5,7.3,3.9,4.1,4.6,3.7,9.0,7.6,5.5,7.1,3.4,2.4,0.4,2.2,5.3,0.6,0.4,0.3
Diluted_EPS,-0.655,-0.222,-0.198,-0.151,-0.201,-0.247,-0.268,-0.25,-0.506,-0.226,-0.1369999999999999,-0.243,-0.514,-0.1689999999999999,-0.458,-0.009,-0.2,-0.705
Goodwill_Intangibles,12.7,17.3,18.3,19.4,20.4,21.4,22.4,23.4,16.8,12.4,12.8,13.2,0.6,0.6,0.7,0.7,0.7,0.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0
Revenue,8.6,4.1,4.9,8.1,13.1,7.8,8.3,8.1,6.6,7.0,9.3,15.0,10.0,9.0,7.1,8.5,5.4,8.4
Shares_Diluted,47.3854,34.6451,32.6202,26.3678,26.3842,23.3655,18.5779,16.3454,14.1043,12.7532,12.2418,11.5771,7.3184,6.3775,3.6469,2.9873,2.7310000000000003,2.833
Total_Assets,15.2,21.5,22.0,26.9,34.2,38.1,39.4,37.1,29.9,25.2,24.6,27.0,11.3,11.7,10.6,6.3,5.5,5.7
Total_Liabilities,7.5,7.3,3.9,4.1,4.6,3.7,9.0,8.1,6.0,7.6,4.0,4.4,0.9,2.2,5.3,0.6,0.4,0.3
