AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,11532.3,11433.7,11097.4,11899.7,12176.6,11141.9,10820.5,10858.3,11552.7,10709.7,10336.2,8917.2,8262.4,8820.9,6907.9
Current_Liabilities,4330.3,4214.2,2955.3,3012.1,3035.0,2817.6,2674.4,2428.6,3065.7,2919.7,2302.9,2334.0,2523.2,3043.2,2311.8
Diluted_EPS,0.092,-0.564,0.184,0.371,0.333,0.551,0.263,0.312,0.398,0.507,0.652,0.259,0.288,0.999,1.626
Goodwill_Intangibles,5038.1,5038.1,6642.7,6642.7,6642.7,6644.1,6645.4,6654.9,6493.1,6494.5,6495.8,6422.1,6402.7,6397.6,6299.8
Inventory,2583.9,2405.6,2284.0,2294.8,2385.3,2342.1,2459.6,2465.0,2335.8,2469.9,2776.4,2783.8,2765.2,2931.8,2839.6
LT_Debt,6436.1,6518.5,6865.6,6930.4,6929.1,6935.8,6941.2,6938.5,6760.1,6753.6,6760.1,6627.0,6596.1,6610.2,6887.8
Revenue,3569.9,3746.8,3413.2,3861.7,3853.5,4470.8,3817.1,3907.6,3887.7,4312.5,4655.8,3937.3,3485.1,3692.5,3357.4
Shares_Diluted,1755.0,1759.0,1768.0,1777.0,1779.0,1779.0,1779.0,1779.0,1778.0,1778.0,1778.0,1778.0,1778.0,1779.0,1756.0
Total_Assets,62337.5,62084.9,62729.2,63269.5,63896.2,63334.3,62988.5,62845.4,61614.5,61164.7,60651.8,58228.0,57557.9,56857.3,54996.1
Total_Liabilities,31659.1,31328.1,30496.1,30702.8,31243.0,31110.7,31087.7,30848.6,30478.4,30466.6,30666.5,29833.1,29781.2,29407.2,29735.3
