AAII_QTR_DATA,07/29/2022,04/29/2022,01/28/2022,10/29/2021,07/30/2021,04/30/2021,01/29/2021,10/30/2020,07/31/2020,05/01/2020,01/31/2020,11/01/2019,08/02/2019,05/03/2019,02/01/2019,11/02/2018,08/03/2018
Current_Assets,1270.0,1291.0,1263.0,1383.0,1343.0,1440.0,1289.0,1401.0,1413.0,1525.0,1430.0,1424.0,1342.0,1317.0,1433.0,1072.0,926.0
Current_Liabilities,1190.0,1334.0,1352.0,1395.0,1383.0,1398.0,1275.0,1433.0,1373.0,1452.0,1128.0,1191.0,1148.0,1010.0,897.0,682.0,662.0
Diluted_EPS,1.306,1.29,0.752,1.224,1.404,1.38,1.051,1.022,0.87,0.615,1.01,0.943,0.964,0.917,-0.195,1.111,1.134
Goodwill_Intangibles,3980.0,4012.0,4045.0,4071.0,4098.0,3893.0,3925.0,3966.0,4006.0,3987.0,2850.0,2867.0,2874.0,2898.0,2923.0,1027.0,
Inventory,,,64.0,,,,78.0,,,,,,,,0.0,0.0,0.0
LT_Debt,2462.0,2342.0,2370.0,2433.0,2461.0,2390.0,2447.0,2446.0,2657.0,2801.0,1851.0,1872.0,1887.0,1902.0,2065.0,1026.0,959.0
Revenue,1831.0,1996.0,1782.0,1898.0,1836.0,1878.0,1717.0,1818.0,1764.0,1757.0,1540.0,1630.0,1594.0,1615.0,1192.0,1177.0,1115.0
Shares_Diluted,55.9,56.6,57.2,58.0,58.4,58.7,59.0,58.7,58.6,58.5,58.4,58.3,59.1,60.0,46.1,43.2,43.2
Total_Assets,5654.0,5716.0,5746.0,5916.0,5905.0,5812.0,5723.0,5875.0,5947.0,6016.0,4711.0,4700.0,4627.0,4607.0,4563.0,2202.0,2060.0
Total_Liabilities,4011.0,4076.0,4127.0,4281.0,4287.0,4235.0,4181.0,4376.0,4510.0,4621.0,3294.0,3320.0,3288.0,3145.0,3078.0,1791.0,1693.0
