AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,224.3,220.8,232.6,249.7,199.8,195.3,240.1,225.6,244.2,235.3,228.7,257.8,250.2,261.1,275.8,349.3
Current_Liabilities,203.8,184.7,220.9,203.0,136.6,127.8,147.9,132.9,118.4,113.4,119.7,141.0,130.3,141.3,140.7,215.3
Diluted_EPS,-0.033,-0.06,-1.533,-0.165,0.127,0.17,-1.294,0.166,0.297,-0.063,-0.61,0.087,-0.054000000000000006,-0.099,0.071,1.062
Goodwill_Intangibles,191.7,194.9,198.2,229.0,180.0,180.3,180.7,181.0,161.0,161.4,161.8,165.5,165.9,166.4,167.0,169.8
Inventory,9.2,10.0,10.2,8.3,6.8,6.2,5.5,5.1,4.6,5.4,5.3,5.3,6.7,6.2,6.3,8.0
LT_Debt,387.6,385.0,357.3,367.6,81.6,77.9,69.1,80.0,80.9,81.8,82.7,83.6,84.5,85.4,86.3,87.2
Revenue,179.5,172.0,187.6,166.8,123.9,124.5,123.7,111.7,109.1,110.9,112.1,115.6,107.7,103.3,107.8,121.1
Shares_Diluted,15.749,15.708,15.795,15.86,15.921,15.952,15.854,16.011,16.004,16.000999999999998,15.98,16.007,15.997,16.000999999999998,16.042,16.021
Total_Assets,1595.8,1590.7,1608.6,1627.4,1066.6,1057.7,1083.7,1113.4,1111.6,1108.6,1130.7,1162.8,1147.0,1162.8,1107.3,1184.1
Total_Liabilities,1004.6,995.9,1007.4,998.1,424.6,415.1,438.1,445.5,442.9,442.8,454.6,474.7,457.3,471.8,411.9,486.4
