AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,39673.0,26693.0,19010.0,21471.0,22246.0,23373.0,26407.0,35130.0,20143.0,21056.0,21501.0,17714.0
Current_Liabilities,20619.0,16403.0,13361.0,14824.0,13762.0,12339.0,10368.0,13989.0,11530.0,11366.0,11999.0,12340.0
Diluted_EPS,3.724,2.932,1.529,1.219,1.92,1.792,1.416,0.633,0.755,1.0070000000000001,1.2009999999999998,-0.269
Goodwill_Intangibles,1332.0,1437.0,1508.0,1574.0,670.0,675.0,718.0,778.0,3873.0,3968.0,4030.0,
Inventory,4514.0,4426.0,4511.0,4101.0,3939.0,3840.0,3972.0,3764.0,4020.0,3673.0,3499.0,3411.0
LT_Debt,15897.0,18355.0,19159.0,22036.0,22535.0,23167.0,23938.0,24069.0,25700.0,29233.0,30670.0,31768.0
Revenue,30527.0,32877.0,24044.0,20637.0,22294.0,23546.0,20742.0,22603.0,20526.0,16944.0,18796.0,12855.0
Shares_Diluted,2536.0,2533.5,2534.5,2534.0,2535.0,2534.0,2659.0,2668.0,2669.0,2668.0,2668.0,2661.0
Total_Assets,105725.0,108927.0,103233.0,105733.0,102290.0,100861.0,102414.0,111993.0,112582.0,117006.0,119535.0,118953.0
Total_Liabilities,54938.0,57663.0,54311.0,57868.0,54168.0,53621.0,51767.0,56401.0,55605.0,59748.0,62886.0,64663.0
