AAII_QTR_DATA,06/25/2022,03/31/2022,12/25/2021,09/30/2021,09/25/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/27/2020,03/31/2020,12/31/2019,09/30/2019,06/29/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1403.4,1247.2,1074.7,749.4,749.4,1179.7,1090.8,671.6,620.0,1077.6,832.9,790.8,737.1,731.1,766.9,789.8,789.0
Current_Liabilities,463.4,393.0,365.2,303.5,303.5,786.7,276.1,225.5,257.5,244.1,239.2,239.5,247.5,253.9,240.1,299.3,325.7
Diluted_EPS,2.037,1.595,1.708,0.99,0.99,0.467,0.353,1.359,-0.082,2.521,0.14300000000000002,0.5760000000000001,0.11900000000000001,-1.347,0.191,0.365,0.105
Goodwill_Intangibles,1196.6,1224.0,1274.2,846.3,846.3,871.5,896.1,923.2,957.1,454.2,466.2,478.3,499.4,517.6,535.9,554.0,572.0
Inventory,169.7,145.9,133.3,88.7,88.7,82.0,69.3,73.1,114.6,102.0,95.5,82.1,138.2,158.7,153.1,145.7,161.2
LT_Debt,975.7,982.6,983.5,394.5,394.5,394.4,895.3,596.1,591.4,586.6,482.0,477.4,472.8,468.3,463.8,459.4,455.1
Revenue,476.4,470.1,420.5,372.7,372.7,327.8,325.8,357.6,328.4,277.6,328.1,388.3,339.9,295.1,334.0,425.5,417.6
Shares_Diluted,40.7,40.7,40.7,40.6,40.6,40.7,39.1,36.5,34.2,35.7,35.0,34.4,33.6,34.3,35.0,35.1,36.1
Total_Assets,2858.1,2698.0,2567.4,1782.2,1782.2,2226.8,2181.0,1792.2,1774.9,1693.8,1481.1,1457.2,1424.3,1409.8,1468.6,1499.6,1524.8
Total_Liabilities,1591.7,1540.3,1503.5,780.8,780.8,1259.6,1248.4,904.2,936.2,874.7,768.2,765.9,769.5,752.5,741.9,795.4,814.7
