AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,270.5,202.9,220.4,247.6,213.1,197.9,217.2,248.7,223.0,202.5,211.5,272.6,227.0,180.0,199.1,232.1
Current_Liabilities,128.7,73.6,81.9,110.2,75.5,69.6,66.2,78.0,57.3,83.8,78.1,127.1,89.9,64.3,79.1,93.9
Diluted_EPS,0.774,-0.17,0.384,0.306,0.614,0.032,0.791,0.403,-4.544,-0.442,0.501,0.544,1.103,-0.013000000000000001,0.638,0.431
Goodwill_Intangibles,250.0,252.6,255.2,257.9,260.5,263.2,265.9,268.6,271.4,402.0,404.7,407.5,410.2,412.9,415.7,418.6
Inventory,132.6,145.3,106.7,108.1,100.9,112.0,87.6,105.0,106.4,121.1,84.5,110.1,103.6,118.6,86.2,98.9
LT_Debt,200.7,203.4,206.1,208.7,211.4,216.6,236.7,265.9,266.3,222.0,222.1,242.4,242.7,242.5,242.9,273.4
Revenue,187.6,102.6,152.9,127.6,157.5,103.3,158.2,133.8,120.0,68.2,160.3,141.9,269.5,93.2,151.8,124.8
Shares_Diluted,22.9074,22.9825,22.9812,22.9928,22.9852,22.902,22.9598,22.878,22.8575,22.8133,22.8137,22.8322,22.8204,22.7789,22.7276,22.7265
Total_Assets,613.5,550.5,572.5,600.2,568.9,556.6,579.2,611.3,584.9,692.5,705.7,766.9,723.9,676.0,676.2,712.7
Total_Liabilities,393.8,343.4,357.9,390.0,359.7,360.0,379.0,423.4,400.5,399.5,392.5,466.9,429.4,399.9,393.4,438.0
