AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1641.0,1594.0,1550.3,1439.5,1414.2,1357.3,1340.0,2210.9,1618.1,1266.1,2067.7,2036.8,2075.4,2178.4,1208.8,1171.1
Current_Liabilities,773.4,738.5,1015.5,946.4,831.7,779.4,777.8,1648.4,984.4,892.9,1144.9,1069.0,1105.6,1016.2,832.0,751.2
Diluted_EPS,0.731,0.265,0.835,1.151,0.245,-0.209,0.859,-0.812,0.376,-1.763,0.6,0.5760000000000001,0.042,-1.138,1.161,0.024
Goodwill_Intangibles,2872.7,2889.4,2909.5,2925.1,2945.5,2960.2,2974.4,2925.0,2932.1,2943.2,2968.8,2963.7,2984.6,2949.2,473.3,476.9
Inventory,901.8,854.0,755.9,728.3,691.1,600.0,522.5,511.3,518.6,470.7,435.8,469.3,524.3,491.1,290.2,323.1
LT_Debt,3544.6,3592.6,3318.3,3333.4,3355.6,3352.2,3345.0,3306.9,3252.5,3010.6,3383.6,3461.6,3493.2,3557.1,3321.6,2206.8
Revenue,728.0,685.4,846.3,766.0,721.8,685.1,848.6,763.0,658.0,587.0,736.8,719.0,647.2,556.4,571.9,457.2
Shares_Diluted,71.7,71.6,67.1,68.7,68.6,68.4,73.5,68.5,68.7,69.1,70.2,72.7,70.6,67.3,61.0,61.4
Total_Assets,5182.6,5159.9,5109.9,5007.5,4977.4,4937.6,4929.1,5728.3,5126.5,4752.5,5566.8,5449.6,5577.7,5642.3,4416.1,3178.8
Total_Liabilities,4682.9,4698.6,4700.5,4651.8,4636.8,4593.2,4599.5,5419.2,4740.7,4378.8,4979.3,4905.8,5007.0,4997.0,4345.7,3154.3
