AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,52.6,70.9,87.9,80.7,101.4,120.0,83.3,93.9,109.9,122.0,129.3,79.2,96.6,26.2,35.1,44.9
Current_Liabilities,22.0,15.0,14.0,13.2,13.1,14.7,11.9,13.2,10.8,8.0,9.4,8.3,13.2,16.5,5.4,8.9
Diluted_EPS,-0.599,-0.718,-1.239,-0.758,-0.74,-1.297,-0.911,-0.869,-0.7559999999999999,-0.557,-0.6559999999999999,-1.216,-1.016,-6.6739999999999995,-3.922,-4.569
Goodwill_Intangibles,17.4,17.4,17.4,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,32.0,32.3,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,24.5,29.8,33.1,33.0,33.5,33.4,33.2,25.5,25.4,25.3,20.1,20.0,21.7,13.4,7.9,7.8
Revenue,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,3.5,
Shares_Diluted,35.437,33.737,28.995,26.609,26.527,20.751,20.203,20.085,20.032,20.014,16.522000000000002,14.562000000000001,13.1772,1.7178,2.3863,2.3859
Total_Assets,81.0,99.6,117.2,120.5,141.7,161.0,122.9,133.1,142.5,153.7,160.7,109.5,133.5,62.5,36.0,45.9
Total_Liabilities,50.9,49.9,52.8,51.8,52.4,54.1,50.1,43.4,37.7,34.9,31.5,30.4,37.3,33.1,14.4,18.0
