AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,25.0,33.5,63.1,75.5,75.7,59.1,91.3,0.1,0.1,0.4,0.5,0.8,0.6,1.0,1.3
Current_Liabilities,66.5,62.1,69.2,32.9,26.0,26.2,29.2,7.3,5.2,3.4,0.1,0.2,0.1,0.2,0.1
Diluted_EPS,,0.131,0.032,0.316,-0.482,-0.033,0.404,-1.891,1.058,-0.399,-0.004,-0.337,0.177,0.088,0.13
Goodwill_Intangibles,210.5,240.7,244.9,245.4,246.0,246.5,247.0,,,,,,0.0,0.0,0.0
Inventory,5.5,5.3,5.2,24.7,14.7,9.5,5.7,,,,,,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,28.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3.9,4.1,4.1,3.8,5.9,4.9,10.6,5.9,,,,,0.0,0.0,0.0
Shares_Diluted,155.365,185.9571,150.5463,151.3118,130.3988,124.0141,123.5828,77.2208,35.9375,8.698,8.6688,35.9375,35.9375,8.6502,8.6403
Total_Assets,362.4,401.1,437.1,429.3,434.2,414.1,448.3,128.4,291.9,292.2,292.4,292.4,292.6,291.6,290.8
Total_Liabilities,206.8,202.2,272.9,279.2,344.3,314.7,352.1,47.5,39.8,14.2,11.0,11.0,11.0,11.0,11.0
