AAII_QTR_DATA,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,1676.4,1621.7,1552.4,1562.3,1566.6,1615.7,1634.1,1094.0,1095.2,1191.6,1217.9,1275.2,1299.3,1299.9,1277.0,1263.1
Current_Liabilities,1135.9,1127.0,904.8,927.9,861.1,849.6,779.6,760.2,713.4,724.7,655.2,599.3,539.1,509.4,470.9,458.2
Diluted_EPS,-0.502,-0.526,-1.948,-1.684,-0.595,-1.419,-1.305,-0.926,-1.226,-1.129,-1.209,-1.042,-1.147,-0.684,-0.601,-0.51
Goodwill_Intangibles,205.1,209.1,213.1,217.3,221.6,226.0,230.3,234.7,239.0,243.3,247.7,252.0,256.3,260.3,264.8,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1154.5,1135.1,1267.7,1062.2,1042.6,1011.7,994.6,490.2,482.2,474.3,466.5,458.9,451.4,444.0,436.7,429.6
Revenue,403.7,413.1,378.5,390.7,344.5,346.4,312.8,327.9,318.3,346.8,314.8,299.9,287.6,335.4,313.3,303.7
Shares_Diluted,222.473,218.808,215.499,212.679,207.715,202.52,203.095,200.188,196.36599999999999,192.727,189.671,186.4174,182.9629,179.4446,156.7806,171.2371
Total_Assets,2355.9,2315.6,2254.6,2277.5,2265.6,2311.5,2315.9,1768.5,1773.3,1863.3,1866.4,1786.0,1801.8,1821.1,1773.1,1599.9
Total_Liabilities,3077.8,3041.2,2953.3,3289.5,3012.3,3069.8,2873.2,2043.5,1957.4,1929.4,1802.9,1599.1,1496.4,1435.6,1341.8,1273.1
