AAII_QTR_DATA,07/01/2022,04/01/2022,12/31/2021,09/24/2021,06/25/2021,03/26/2021,12/25/2020,09/25/2020
Current_Assets,2270.5,2280.6,2309.6,2325.6,2339.9,2286.6,2304.3,2064.5
Current_Liabilities,761.6,1847.3,1942.2,1985.8,2307.4,2265.5,4118.7,6503.8
Diluted_EPS,-19.485,-1.412,-2.409,-3.113,-1.249,-1.701,-1.803,2.265
Goodwill_Intangibles,3106.7,5293.4,5448.4,5684.1,5829.4,5974.7,6184.5,6355.9
Inventory,1201.2,371.5,347.2,367.6,354.8,363.4,344.9,343.3
LT_Debt,3025.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,468.7,490.9,597.2,507.2,546.4,558.0,683.7,699.0
Shares_Diluted,13.2,84.7,84.7,84.7,84.7,84.6,84.8,84.6
Total_Assets,6485.9,8704.9,8916.3,9158.0,9336.7,9436.2,9715.4,9704.9
Total_Liabilities,4347.7,8509.9,8602.9,8644.6,8560.7,8557.3,8696.2,8539.2
