AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,27188.0,22917.0,24145.0,24045.0,18355.0,19283.5,18849.7,17900.9,14967.2,,,,,,
Current_Liabilities,20617.0,16253.0,17509.0,17399.0,11581.0,12347.3,11798.4,12240.3,9308.9,,,,,,
Diluted_EPS,-0.57,-0.187,-0.198,-0.337,-0.452,-0.502,-1.563,-0.596,-1.715,,,,-0.062,-0.053,-0.046
Goodwill_Intangibles,123.0,125.0,127.0,130.0,132.0,134.6,130.8,,,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5189.8,4675.1,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,441.0,380.0,361.0,318.0,299.0,362.7,364.9,565.3,522.2,317.5,269.5,244.2,127.6,72.2,77.5
Shares_Diluted,896.9247,889.3534,882.3566,874.8733,867.7692,842.404,842.404,842.404,842.404,,,,,,
Total_Assets,27785.0,23337.0,24601.0,24548.0,18872.0,19769.2,19317.4,18088.6,15104.5,,,,,,
Total_Liabilities,20738.9,16380.9,17646.1,17530.1,11740.1,12476.1,11932.8,17893.6,14409.9,,,,,,
