AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,495.5,551.3,313.9,406.9,399.7,477.5,517.2,507.7
Current_Liabilities,36.2,41.7,45.7,40.9,38.3,43.3,52.5,46.7
Diluted_EPS,-0.431,-0.27,-0.594,-0.157,-0.037,0.055,0.115,0.179
Goodwill_Intangibles,12.6,12.9,279.4,361.3,366.1,425.9,427.8,431.2
Inventory,12.6,10.5,8.1,20.9,16.3,15.5,18.9,12.5
LT_Debt,13.5,13.3,27.3,132.5,128.5,126.6,124.6,122.8
Revenue,5.2,6.0,54.8,44.2,7.5,6.7,45.1,67.9
Shares_Diluted,115.908,117.655,118.631,112.986,118.285,120.8845,141.199,143.171
Total_Assets,520.7,659.8,717.2,865.1,890.5,923.5,963.7,984.4
Total_Liabilities,100.2,106.6,124.0,227.7,225.2,230.3,234.0,245.0
