AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.9,1.3,1.3,1.8,2.4,2.5,2.5,2.3,2.1,2.4,1.0,1.0,0.8,0.7,0.7
Current_Liabilities,3.5,2.8,1.4,1.3,2.4,2.2,2.4,2.4,2.5,2.9,1.5,1.5,1.3,1.4,1.3
Diluted_EPS,-0.03,-0.025,-0.03,-0.009,-0.029,-0.015,-0.012,-0.006,-0.003,-0.003,-0.009000000000000001,-0.008,-0.004,-0.011000000000000001,-0.013000000000000001
Goodwill_Intangibles,,0.0,0.0,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.9,0.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.4,0.6,1.4,1.2,1.3,1.3,1.1,0.9,0.1,0.0,0.1,0.1,0.2,0.1,0.2
Revenue,1.3,1.5,1.7,1.6,1.4,1.3,1.5,1.5,1.7,1.6,1.4,1.4,1.5,1.2,1.1
Shares_Diluted,45.2976,43.8703,43.7199,42.806,42.5196,42.0012,41.2498,41.2498,41.2498,41.2267,41.1387,41.1094,40.5781,40.3931,39.7317
Total_Assets,1.6,2.0,2.1,3.0,3.8,3.9,4.1,4.0,3.5,3.8,2.0,2.1,2.1,2.1,2.2
Total_Liabilities,4.1,3.7,3.0,2.9,4.0,3.8,3.9,3.6,3.0,3.4,1.6,1.6,1.5,1.5,1.4
