AAII_QTR_DATA,06/26/2022,03/27/2022,12/26/2021,09/26/2021,06/27/2021,03/28/2021,12/27/2020,09/27/2020,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/30/2018
Current_Assets,91.9,104.6,146.2,111.4,115.0,138.7,130.3,127.9,119.5,90.8,42.0,31.3,30.4,26.9,36.4,26.6
Current_Liabilities,114.9,110.4,135.4,106.6,110.4,103.2,108.3,97.5,94.2,91.3,112.9,87.4,88.4,91.1,95.3,68.8
Diluted_EPS,0.305,0.307,0.405,0.201,0.358,0.264,0.042,-0.155,-0.588,-0.135,0.502,0.155,0.313,0.465,0.496,0.119
Goodwill_Intangibles,91.7,92.2,92.8,93.4,93.0,93.6,94.1,94.7,95.3,95.9,99.9,100.6,84.6,85.0,86.3,86.8
Inventory,8.2,7.9,8.6,7.5,7.4,7.2,6.9,7.3,7.8,8.5,9.6,8.9,8.5,8.5,9.3,8.0
LT_Debt,40.0,50.0,70.0,70.0,70.0,115.0,115.0,135.2,135.2,145.0,64.0,83.0,45.0,39.0,41.0,54.0
Revenue,128.6,126.1,126.7,104.2,110.9,87.3,77.4,63.4,28.4,108.5,135.0,103.0,110.2,119.7,127.2,99.0
Shares_Diluted,33.867,33.8851,34.053,34.5929,34.6529,34.5998,34.2568,34.2403,29.9513,28.2873,28.8177,29.1911,29.7261,29.9035,29.9848,30.3583
Total_Assets,513.8,514.9,536.0,501.3,503.4,543.1,542.7,552.5,567.0,535.9,496.9,470.7,442.0,410.0,254.6,239.8
Total_Liabilities,373.2,372.3,400.8,368.2,374.1,426.8,435.2,448.0,459.4,461.8,402.7,384.0,343.9,311.4,164.5,150.5
