AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1245.0,1445.0,647.0,816.0,774.0,703.0,739.0,578.0
Current_Liabilities,1110.0,862.0,898.0,930.0,1026.0,1010.0,715.0,1131.0
Diluted_EPS,-0.731,-0.847,-0.292,0.287,0.72,-0.114,0.816,-0.017
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,27.0,30.0,41.0,46.0,45.0,52.0,48.0,49.0
LT_Debt,3210.0,3200.0,2202.0,2201.0,2157.0,2470.0,2485.0,2243.0
Revenue,33.0,1398.0,443.0,795.0,695.0,359.0,1022.0,484.0
Shares_Diluted,559.7,458.0,417.4,421.8,423.5,421.0,433.9,414.0
Total_Assets,9858.0,10096.0,8413.0,8620.0,8553.0,8471.0,8203.0,7918.0
Total_Liabilities,5177.0,5016.0,3898.0,3977.0,3992.0,4223.0,3902.0,3979.0
