AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,11.8,14.0,11.5,9.6,8.7,12.5,16.0,8.4,,,,,,,15.1,18.5
Current_Liabilities,2.3,2.4,3.3,3.3,4.1,4.6,1.9,2.2,,,,,,,1.5,1.6
Diluted_EPS,-0.6,-0.913,-4.055,-12.219,-6.14,-7.732,-6.166,-10.126,,,,,,,-0.649,-0.818
Goodwill_Intangibles,2.0,2.0,2.1,2.1,5.6,5.7,1.0,1.1,,,,,,,1.2,1.2
Inventory,1.3,1.6,1.8,2.5,1.4,1.0,,,,,,,,,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Revenue,1.0,0.5,0.3,0.5,0.3,0.3,,,,,,,,,0.0,0.0
Shares_Diluted,3.3282,2.3005,0.8656,0.6441,0.5661,0.5539,0.4819,0.3218,7.549,6.0914,12.0476,5.2207,5.2207,5.2207,5.2202,5.2201
Total_Assets,14.7,16.9,14.6,12.8,15.5,19.4,17.3,9.8,,,,,,,16.9,19.8
Total_Liabilities,2.3,2.6,3.6,3.7,4.6,5.2,2.1,2.4,,,,,,,1.9,1.6
