AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,9.4,9.9,12.3,13.8,14.0,16.8,17.3,17.7,18.9,20.4,2.3,2.0,1.4,3.7,3.8,3.6,4.2,5.9
Current_Liabilities,4.6,3.3,3.5,3.5,2.0,3.0,2.2,1.6,1.9,2.0,4.6,4.1,4.4,3.2,2.7,1.7,1.2,1.2
Diluted_EPS,-0.621,-0.295,-0.212,-0.127,-0.26,-0.131,-0.149,-0.11,-0.184,-0.512,-0.603,-1.837,-5.292000000000002,-1.017,-0.8079999999999999,-1.032,-0.099,-0.2339999999999999
Goodwill_Intangibles,1.8,4.0,4.3,4.4,2.6,2.7,2.7,2.8,2.8,2.8,2.6,0.2,0.2,6.1,6.4,6.7,7.0,5.9
Inventory,4.8,4.9,4.9,5.0,4.9,4.6,2.3,0.6,0.3,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0
LT_Debt,0.1,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.8,1.4,1.9,1.9,0.9,1.3,1.0,1.9,1.1,0.9,0.3,0.5,0.5,0.5,0.7,0.6,1.7,0.7
Shares_Diluted,8.2297,8.1488,8.098,7.885,7.8008,7.7908,7.7762,7.7737,7.8136,6.4358,2.6081,1.8957,1.8007,1.7984,1.7646,1.7474,14.0014,13.1453
Total_Assets,11.9,15.0,17.6,19.4,17.8,20.7,20.9,21.5,22.5,24.0,5.8,3.0,2.5,10.8,11.2,11.3,11.7,13.0
Total_Liabilities,4.9,3.8,4.0,4.0,2.2,3.2,2.4,1.9,2.2,2.3,5.0,4.4,4.8,3.7,3.1,2.1,1.2,1.2
