AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
Current_Assets,74.6,160.3,269.2,367.9,122.9,40.4,,,,,
Current_Liabilities,140.2,85.1,72.0,40.3,1066.7,170.5,,,,,
Diluted_EPS,-2.715,-0.338,-10.253,-0.065,1.901,-14.813,-1.097,-0.04,-0.007,-0.039,-0.011
Goodwill_Intangibles,,0.6,0.9,0.9,0.9,0.7,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.3,47.8,54.3,21.7,19.0,11.8,0.0,0.0,0.0,0.0,0.0
Revenue,13.8,16.2,59.0,20.2,20.1,10.4,7.9,2.7,0.7,2.2,0.5
Shares_Diluted,53.0289,,40.9411,55.0361,36.9833,33.0168,55.0361,,,,
Total_Assets,412.0,570.5,743.2,682.1,348.8,134.5,,,,,
Total_Liabilities,141.8,133.1,130.8,66.9,1090.2,183.9,,,,,
