AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,27.3,27.8,25.5,26.7,31.3,36.4,34.6,32.5,33.7,35.0,31.2,25.1,25.2,26.8,26.3,26.8,27.2,28.6,28.0
Current_Liabilities,8.2,9.9,9.0,6.7,7.4,11.9,10.7,5.5,5.5,7.3,10.7,5.1,5.0,5.4,4.5,3.9,4.0,5.4,5.0
Diluted_EPS,-0.253,-0.065,-0.285,-0.042,-0.114,0.086,0.019,0.144,-0.048,0.15,0.129,0.073,0.107,0.124,0.12,0.021,0.034,0.168,0.078
Goodwill_Intangibles,8.4,8.4,8.4,8.3,8.2,8.1,8.4,8.3,8.2,8.0,8.0,7.9,7.7,7.6,7.5,7.4,7.1,7.0,7.0
Inventory,22.6,22.2,20.9,20.4,20.1,19.1,18.2,16.5,17.5,17.7,16.6,16.7,16.6,17.1,16.5,16.4,16.3,16.2,15.3
LT_Debt,7.3,6.4,4.6,4.7,4.8,4.9,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.4
Revenue,8.3,11.4,7.6,8.7,6.2,9.4,7.6,8.9,5.8,8.3,6.9,5.6,6.5,7.2,6.8,5.8,5.0,7.3,5.5
Shares_Diluted,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645,4.9645
Total_Assets,98.1,98.7,95.0,93.9,93.0,91.4,84.8,79.4,78.7,79.5,75.3,69.0,68.5,67.9,66.6,65.4,65.2,61.5,60.5
Total_Liabilities,27.9,28.3,25.9,23.9,23.2,26.4,23.3,18.3,18.6,20.7,23.9,18.5,18.7,18.9,17.4,17.0,17.2,13.9,13.0
