AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,521.6,501.7,492.4,502.5,519.3,589.9,570.3,708.6,732.1,273.2,66.8,,,,
Current_Liabilities,71.3,49.5,53.2,58.4,72.9,99.8,80.2,124.9,40.1,47.4,40.6,,,,
Diluted_EPS,-0.085,-0.364,-0.19,-0.149,-0.372,-0.254,0.128,-0.206,-0.142,2.259,-0.272,-0.07,-0.056,0.196,-0.282
Goodwill_Intangibles,,0.0,106.7,157.4,161.5,165.0,170.5,,,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,273.6,272.8,272.0,280.9,279.7,278.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,44.4,42.7,60.3,73.3,91.9,104.9,102.1,89.5,83.7,67.7,162.4,58.9,43.6,34.7,85.1
Shares_Diluted,417.6659,416.0991,413.8341,408.1577,401.654,415.847,396.0301,385.9453,378.7326,354.1793,288.9587,,,,
Total_Assets,612.2,621.3,772.4,858.9,932.5,1021.1,811.1,720.5,741.4,282.4,86.9,,,,
Total_Liabilities,357.8,342.9,340.1,354.0,380.9,412.0,106.8,185.6,152.5,225.6,40.7,,,,
