AAII_QTR_DATA,09/30/2018,06/30/2018,03/31/2018,09/30/2017,06/30/2017,03/31/2017,06/30/2016,12/31/2013
Current_Assets,,,,,,,,29.3
Current_Liabilities,,,,,,,,22.7
Diluted_EPS,,,-0.04,0.06,0.09,-0.02,0.06,-0.231
Inventory,,,,,,,,3.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Revenue,15.4,14.4,11.8,15.5,29.4,14.0,28.1,74.4
Shares_Diluted,,,,,,,,6.3693
Total_Assets,,,,,,,,33.7
Total_Liabilities,,,,,,,,26.0
