AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,1.4,1.3,1.3,1.2,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,,,
Current_Liabilities,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,4.1,0.3,0.3,0.3,0.0,0.0,0.0,,,
Diluted_EPS,0.001,-0.001,0.001,0.0,0.0,-0.001,0.0,0.0,-0.001,0.0,-0.001,-0.01,-0.001,0.0,0.0,0.0,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,,,,,,,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,50.9656,50.9656,50.9656,50.9656,46.2037,46.2037,46.2037,31.8938,46.2037,46.2037,46.2037,31.8938,46.2037,46.2037,41.1532,,,
Total_Assets,1.4,1.3,1.3,1.2,0.0,0.0,0.0,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,,,
Total_Liabilities,0.7,0.7,0.6,0.6,0.4,0.4,0.4,0.4,27.0,0.3,0.3,0.3,0.0,0.0,0.0,,,
