AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Current_Assets,30.2,41.5,57.7,73.5,88.6,82.0,84.9,23.0
Current_Liabilities,6.3,9.1,13.2,11.9,7.4,3.1,1.4,3.5
Diluted_EPS,-0.297,-0.428,-0.392,0.129,-0.804,-0.791,-0.725,-0.745
Goodwill_Intangibles,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
Inventory,3.2,3.9,3.8,2.5,2.2,1.3,0.1,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.4,0.5,2.1,1.6,6.6,0.0,0.0,0.0
Shares_Diluted,28.6034,27.6935,27.5392,27.5742,26.9119,23.6382,16.3616,11.391
Total_Assets,33.2,44.5,60.9,76.6,91.8,85.3,88.3,26.6
Total_Liabilities,7.0,12.0,18.9,25.0,44.9,29.2,22.3,16.2
