AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,66.8,52.6,56.1,63.9,59.4,70.8,77.3,83.3,64.1,54.2,59.6,83.6,36.1,31.9,39.4
Current_Liabilities,92.1,50.1,56.4,62.8,38.5,41.7,44.2,43.7,45.2,30.9,32.1,43.0,35.6,34.4,27.0
Diluted_EPS,-0.028,0.012,0.07,0.006,0.191,-0.086,-0.061,0.253,-0.479,0.059,-0.024,-0.155,0.178,-0.283,-0.457
Goodwill_Intangibles,167.2,76.0,77.1,71.7,54.0,40.6,36.9,32.6,28.7,24.5,29.1,8.8,9.4,8.7,6.1
Inventory,27.5,22.8,21.1,17.9,15.9,13.3,12.5,14.7,13.0,10.7,8.4,9.4,10.0,8.5,6.1
LT_Debt,102.1,19.2,14.8,22.0,21.8,24.0,23.1,24.3,30.5,27.8,24.8,31.2,23.7,25.9,21.6
Revenue,78.5,55.1,54.2,49.6,45.4,39.8,39.3,35.4,61.8,30.0,25.9,24.0,22.9,21.1,103.7
Shares_Diluted,35.858,38.148,34.241,37.863,35.577,33.346,33.252,33.754,30.1965,30.466,28.007,21.065,22.124,20.9055,20.715
Total_Assets,304.6,177.9,178.6,176.2,149.3,145.0,146.6,143.9,118.0,102.9,94.8,124.0,81.0,75.0,70.7
Total_Liabilities,194.2,69.3,71.1,84.8,60.5,65.9,67.5,68.1,75.8,59.2,57.6,74.7,59.7,60.8,48.6
