AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,118.0,134.9,140.8,146.8,151.5,159.2,129.3,137.7,144.6,181.9,157.3,179.2,203.9,117.4,136.1,148.4
Current_Liabilities,84.4,84.7,80.0,71.7,72.1,69.6,70.7,57.2,50.7,81.2,70.5,64.1,87.6,77.4,64.1,53.5
Diluted_EPS,-0.292,-0.289,-0.276,0.49,-0.349,-1.007,-0.421,-0.116,-0.684,-0.57,-0.408,-0.45399999999999996,-1.098,-0.91,-0.8590000000000001,-0.722
Goodwill_Intangibles,36.2,37.1,38.0,17.7,18.0,18.3,18.6,18.9,19.3,19.6,26.6,14.7,15.2,28.4,29.0,29.6
Inventory,52.8,54.2,52.9,51.5,45.3,50.6,48.6,48.5,45.8,42.1,39.6,30.4,29.9,27.2,24.1,22.9
LT_Debt,63.1,65.6,62.5,61.5,60.6,60.6,60.6,63.4,63.5,56.0,38.3,38.2,21.0,24.5,27.9,31.4
Revenue,21.5,21.4,22.6,19.6,20.1,18.3,17.9,15.3,9.3,12.5,23.2,22.4,20.5,17.6,19.0,16.9
Shares_Diluted,62.6495,62.3341,58.1703,58.0058,57.6479,54.3211,50.4658,50.3949,50.1458,50.1965,49.6034,49.4011,34.2901,29.0994,28.6721,28.463
Total_Assets,175.2,191.9,199.9,186.7,190.5,198.4,169.0,177.8,185.2,222.8,204.4,219.9,245.9,171.6,168.4,181.1
Total_Liabilities,166.5,166.8,159.0,145.9,221.4,211.4,169.5,159.7,163.1,168.0,122.5,123.6,130.8,129.4,101.5,93.1
