AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,297.4,303.4,297.2,309.9,298.1,201.3,0.4,,1.1,,1.4,1.6,0.0
Current_Liabilities,368.4,219.5,192.8,221.1,188.0,229.7,0.1,,0.1,,0.1,0.1,0.2
Diluted_EPS,0.103,0.223,-0.068,0.163,-0.894,-0.159,0.24,-0.093,-0.0069999999999999,-0.174,0.017,0.0139999999999999,-0.001
Goodwill_Intangibles,38.0,37.9,38.6,39.6,37.0,32.1,0.0,,0.0,,0.0,0.0,0.0
Inventory,96.8,100.4,99.2,98.3,79.4,68.4,0.0,,0.0,,0.0,0.0,0.0
LT_Debt,28.4,170.8,181.8,168.6,178.7,381.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,101.5,110.4,112.4,85.6,409.7,176.4,0.0,331.5,0.0,134.0,0.0,0.0,0.0
Shares_Diluted,101.1113,101.1096,101.1096,101.1096,112.8242,112.8242,25.0,,25.0,,25.0,25.0,25.0
Total_Assets,460.2,471.2,470.2,483.3,462.1,352.0,201.7,,202.4,,202.6,202.1,0.2
Total_Liabilities,461.1,480.7,498.8,502.0,499.5,629.6,25.0,,0.1,,0.1,0.1,0.2
