AAII_QTR_DATA,06/30/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Current_Assets,41.2,68.5,31.9,27.2,,,
Current_Liabilities,39.6,62.2,15.6,10.5,,,
Diluted_EPS,-0.011,0.113,0.067,0.023,0.193,0.081,-0.007
Goodwill_Intangibles,50.6,32.8,28.1,25.4,,,
Inventory,0.3,0.3,0.3,0.4,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,36.9,67.1,25.2,13.9,57.4,16.1,7.7
Shares_Diluted,,,,,,,
Total_Assets,98.7,121.8,73.9,64.3,,,
Total_Liabilities,41.8,64.4,18.0,12.5,,,
