AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,627.2,573.8,535.0,593.9,662.9,603.9,577.1,678.9,676.3,526.8,508.6,475.0,502.0,525.1,522.8
Current_Liabilities,198.9,194.1,205.9,195.9,187.4,158.8,181.3,339.9,328.8,158.2,171.5,155.3,147.6,165.1,101.2
Diluted_EPS,1.192,0.952,0.555,1.133,-5.129,1.065,1.249,1.172,1.107,1.298,-0.696,0.638,0.921,0.484,1.831
Goodwill_Intangibles,1148.9,1172.9,1202.3,1238.8,1141.3,1374.2,1389.6,1404.3,1418.5,1454.4,1464.1,1546.4,1559.8,1577.3,136.3
Inventory,184.7,174.4,173.5,169.1,161.8,157.4,159.1,161.8,157.9,156.1,145.3,145.8,147.3,138.4,71.9
LT_Debt,899.2,901.1,903.0,905.0,906.9,908.8,910.8,912.7,914.6,926.5,928.5,930.4,987.3,1034.2,0.0
Revenue,324.1,317.0,311.9,309.5,290.5,287.9,274.2,274.7,284.2,283.1,278.6,271.9,265.4,221.8,156.7
Shares_Diluted,28.999,28.821,28.913,29.682,29.21,29.598,29.511,29.456,29.725,29.694000000000003,29.087,29.568,29.479,27.762,26.3071
Total_Assets,2200.6,2159.1,2150.9,2249.8,2225.9,2390.9,2376.5,2485.4,2460.0,2320.4,2261.8,2299.1,2337.1,2380.7,781.0
Total_Liabilities,1256.5,1256.3,1271.9,1268.6,1267.1,1282.2,1302.2,1460.3,1450.6,1290.4,1281.4,1273.7,1311.2,1372.6,114.3
