AAII_QTR_DATA,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,04/24/2021,01/23/2021,10/24/2020,07/25/2020,04/25/2020,01/25/2020,10/26/2019,07/27/2019,04/27/2019,01/26/2019,10/27/2018,07/28/2018
Current_Assets,1706.0,1679.0,1790.4,1799.4,1611.5,1615.9,1723.2,1656.3,1460.1,1542.8,1692.7,1687.4,1582.7,1604.4,1679.7,1705.3,1641.5
Current_Liabilities,1043.6,1015.7,1132.1,1193.1,1067.9,1089.7,1200.9,1072.9,978.8,1074.9,1201.5,1061.4,874.2,875.7,932.7,968.9,917.3
Diluted_EPS,0.251,0.647,0.578,0.491,0.346,0.295,0.503,0.561,0.255,-6.443,0.244,-0.35200000000000004,0.317,0.298,0.33299999999999996,0.309,-0.048
Goodwill_Intangibles,383.4,393.2,403.6,413.6,425.4,419.6,428.2,435.7,444.2,452.2,1140.3,1148.8,1156.5,1167.4,1174.5,1182.5,
Inventory,874.8,785.6,868.7,830.1,770.4,736.8,838.0,761.9,700.5,812.2,866.3,787.4,809.6,761.0,845.8,792.5,845.5
LT_Debt,488.8,488.6,488.4,488.1,487.8,487.5,487.9,588.3,588.0,587.8,587.5,663.5,718.1,725.3,732.6,738.3,743.7
Revenue,1523.3,1638.8,1596.6,1649.2,1614.9,1561.8,1551.3,1553.2,1245.8,1286.5,1456.2,1418.7,1328.7,1436.7,1396.7,1404.8,1336.3
Shares_Diluted,97.794,98.706,98.554,98.363,98.255,97.519,96.953,96.415,95.84299999999999,94.46,95.021,94.09299999999999,94.62299999999999,93.895,93.65299999999999,93.289,92.529
Total_Assets,2758.4,2741.6,2863.5,2902.7,2750.8,2751.5,2851.0,2789.0,2646.2,2715.4,3513.6,3435.5,3349.6,3269.3,3320.5,3344.3,3287.8
Total_Liabilities,1732.5,1700.0,1820.3,1891.6,1771.5,1788.3,1918.1,1898.2,1793.6,1881.2,2044.1,1979.6,1849.3,1792.0,1851.4,1892.3,1844.6
