AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,358.0,391.4,437.3,358.2,273.8,302.8,323.2,242.8,316.4,720.3,293.7,202.7,239.1,272.1,295.9,218.2
Current_Liabilities,539.3,658.3,724.8,735.0,572.5,585.7,627.1,551.3,486.9,798.9,482.2,358.4,307.0,526.1,509.1,382.9
Diluted_EPS,0.05,1.802,1.312,-0.673,-0.024,1.943,1.697,-0.586,-0.159,1.556,1.203,-0.634,0.037000000000000005,1.4909999999999999,1.237,-0.409
Goodwill_Intangibles,70.7,70.6,70.6,69.8,69.3,69.3,69.2,70.3,70.2,69.2,49.9,49.3,49.4,9.0,9.0,6.6
Inventory,66.0,33.4,57.3,66.3,47.5,36.9,54.1,57.3,57.7,48.7,59.3,57.6,40.3,35.7,60.8,70.0
LT_Debt,1045.5,1044.7,1044.6,916.0,915.5,860.7,860.1,860.2,918.9,954.0,806.0,806.0,806.0,632.5,706.2,724.7
Revenue,195.0,350.3,294.1,101.4,148.9,315.9,260.3,93.3,135.0,285.2,247.3,90.3,123.4,285.3,226.7,91.2
Shares_Diluted,34.352,31.212,30.884,30.696,30.664,30.633,30.671,30.555,30.537,30.535,30.552,30.429000000000002,29.394,28.97,28.954,28.815
Total_Assets,4100.5,4054.6,4064.6,3929.2,3783.5,3758.6,3756.4,3618.1,3641.3,4001.5,3428.5,3251.6,3238.1,3191.1,3242.7,3081.4
Total_Liabilities,2961.7,3066.7,3129.5,3037.8,2860.7,2822.3,2867.6,2765.3,2757.3,3099.8,2562.5,2406.9,2361.4,2396.9,2480.0,2343.8
