AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019
Current_Assets,229.5,219.7,242.3,245.3,263.0,247.6,290.5,83.2,,,,,,,
Current_Liabilities,95.0,77.0,90.4,84.8,90.3,64.2,68.7,63.7,,,,,,,
Diluted_EPS,-0.367,-0.371,-0.344,-0.448,-0.297,-0.365,-0.368,-0.388,,,,-0.2739999999999999,-0.077,-0.212,-0.218
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,41.6,38.6,39.8,34.9,35.1,30.8,29.7,28.0,29.4,25.7,25.2,23.0,24.1,20.2,19.9
Shares_Diluted,45.291,44.932,44.648,44.265,44.606,43.5946,43.2829,41.4119,,,,,,,
Total_Assets,253.0,242.3,264.8,267.0,276.7,259.7,302.8,97.8,,,,,,,
Total_Liabilities,102.8,84.2,98.4,92.7,93.5,68.2,100.4,95.6,,,,,,,
