AAII_QTR_DATA,07/31/2022,05/01/2022,01/30/2022,10/31/2021,08/01/2021,05/02/2021,01/31/2021,11/01/2020,08/02/2020,05/03/2020,02/02/2020,11/03/2019,08/04/2019,05/05/2019,02/03/2019,10/28/2018,07/29/2018
Current_Assets,2387.1,2303.2,2614.9,2311.3,2275.3,2253.5,2124.4,1600.8,1489.8,1694.5,1807.9,1451.7,1333.0,1171.6,1429.3,1363.5,1308.0
Current_Liabilities,1207.2,1206.9,1405.3,1118.0,981.4,964.8,883.2,730.9,763.3,631.5,620.4,574.8,552.6,502.9,500.5,443.7,449.2
Diluted_EPS,2.264,1.478,3.355,1.442,1.595,1.107,2.519,1.097,0.664,0.21899999999999997,2.277,0.963,0.956,0.736,1.651,0.7090000000000001,0.7120000000000001
Goodwill_Intangibles,453.8,455.9,458.2,460.6,462.7,465.0,467.0,468.9,471.1,24.0,24.4,24.5,24.2,24.1,24.2,24.2,
Inventory,1462.1,1275.0,966.5,943.9,789.8,732.9,647.2,771.0,672.8,625.8,518.5,627.1,494.3,443.0,404.8,496.0,392.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1868.3,1613.5,2129.1,1450.4,1450.6,1226.5,1729.5,1117.4,902.9,652.0,1397.5,916.1,883.4,782.3,1167.5,747.7,723.5
Shares_Diluted,127.906,128.541,129.509,130.189,130.49,130.984,130.958,130.924,130.799,130.803,130.895,130.805,130.783,131.33700000000002,132.34799999999998,133.077,134.53
Total_Assets,4920.7,4697.2,4942.5,4572.0,4405.1,4329.8,4185.2,3627.9,3494.0,3201.8,3281.4,2855.1,2694.7,2463.0,2084.7,1981.0,1881.2
Total_Liabilities,2062.9,2029.2,2202.4,1913.6,1733.9,1690.0,1626.6,1465.0,1492.9,1366.0,1329.1,1206.4,1187.4,1096.3,638.7,574.3,560.9
